start	end	speaker	wconfidence	text
2285872	2286026	A	1.0	to
2286048	2286374	A	0.99998	detect
2286422	2286806	A	0.99822	errors.
2286838	2287034	A	0.9999	So
2287072	2287226	A	1.0	you
2287248	2287434	A	0.99997	can
2287472	2287734	A	0.9961	throw
2287782	2288380	A	1.0	out
2289630	2289946	A	1.0	the
2289968	2290202	A	0.99936	bit
2290256	2290614	A	0.96038	strings
2290662	2290826	A	0.65073	that
2290848	2291034	A	0.9	you
2291072	2291542	A	0.99992	receive
2291606	2292026	A	0.99996	that
2292128	2292394	A	0.99998	have
2292432	2292854	A	0.88328	parity
2292902	2293066	A	0.43	of
2293088	2293706	A	1.0	zero
2293888	2294186	A	1.0	and
2294208	2294394	A	0.99999	say,
2294432	2294634	A	1.0	oh,
2294672	2294874	A	1.0	the
2294912	2295690	A	0.99867	environment
2296530	2297226	A	0.8286	interfered
2297258	2297626	A	0.9819	somehow
2297658	2297806	A	0.99995	with
2297828	2297966	A	0.99	the
2297988	2298266	A	0.99988	signal,
2298298	2298542	A	0.97222	or
2298596	2298862	A	0.99997	some
2298916	2299594	A	0.77711	eavesdropper
2299642	2300058	A	0.99967	interfered
2300074	2300206	A	0.70743	with
2300228	2300366	A	0.79	the
2300388	2300666	A	0.99987	signal.
2300698	2300798	A	0.76	It
2300804	2300974	A	0.99971	made
2301012	2301118	A	1.0	a
2301124	2301434	A	0.99958	mistake,
2301482	2301694	A	0.83747	or
2301732	2301934	A	1.0	something
2301972	2302174	A	1.0	like
2302212	2302462	A	0.99998	that.
2302516	2302974	A	0.99988	So
2303092	2303374	A	0.99999	this
2303412	2304510	A	0.98764	corresponds
2305890	2306350	A	1.0	to
2306420	2307066	A	0.90866	environmental
2307098	2307834	A	0.96026	decoherence
2307882	2308046	A	1.0	not
2308068	2308266	A	1.0	being
2308308	2308418	A	1.0	a
2308424	2308594	A	0.99999	good
2308632	2309294	A	0.97645	assumption.
2309422	2309666	A	0.99995	Even
2309688	2309826	A	0.9994	though
2309848	2310046	A	0.99652	it's
2310078	2310542	A	0.99995	classical,
2310606	2311246	A	0.99994	environmental
2311278	2311934	A	0.99136	interference
2311982	2312146	A	0.98049	is
2312168	2312354	A	0.99963	not
2312392	2312498	A	1.0	a
2312504	2312674	A	1.0	good
2312712	2313134	A	0.99999	assumption
2313182	2313346	A	0.99999	in
2313368	2313554	A	1.0	this
2313592	2314180	A	0.99998	case.
2315510	2316018	A	0.99989	So
2316104	2316306	A	1.0	a
2316328	2316734	A	0.99503	quantum
2316782	2317038	A	0.9735	error
2317054	2317282	A	0.99994	correct
2317336	2317886	A	0.37271	encoder
2317918	2318066	A	0.93829	is
2318088	2318466	A	0.99997	basically
2318568	2318834	A	0.79	the
2318872	2319170	A	0.51168	same
2319240	2319666	A	0.99999	idea.
2319768	2320082	A	0.99	I
2320136	2320510	A	0.95	use
2320600	2321286	A	0.5073	some
2321468	2322390	A	0.51981	feature
2323050	2323366	A	1.0	of
2323388	2323574	A	0.98	the
2323612	2323814	A	0.99999	fact
2323852	2324006	A	0.99002	that
2324028	2324214	A	0.99	I
2324252	2324550	A	0.99996	have
2324620	2324998	A	1.0	two
2325084	2325526	A	0.99999	different
2325628	2326470	A	0.99987	memories
2327530	2328374	A	1.0	and
2328572	2329320	A	0.99994	that
2330090	2330690	A	0.99274	I'm
2330770	2331602	A	0.99906	encoding
2331666	2332230	A	0.99999	something
2332380	2332946	A	0.99989	in
2333068	2333690	A	0.99965	time.
2333840	2334358	A	0.83675	I'm
2334454	2335142	A	0.99039	encoding
2335206	2335702	A	0.99731	multiple
2335766	2336406	A	0.94906	replicates
2336438	2336586	A	1.0	of
2336608	2336890	A	0.56446	something
2336960	2337242	A	0.90712	in
2337296	2337900	A	0.94316	time
2338910	2339706	A	0.54	to
2339888	2340282	A	0.99999	provide
2340336	2340506	A	0.76	a
2340528	2340666	A	1.0	way
2340688	2340922	A	0.67	of
2340976	2341510	A	0.90619	checking
2341590	2341834	A	1.0	to
2341872	2342074	A	1.0	make
2342112	2342362	A	1.0	sure
2342416	2342634	A	0.99999	that
2342672	2343158	A	0.66469	I'm
2343254	2343686	A	0.99998	sending
2343718	2343866	A	1.0	the
2343888	2344218	A	0.99999	correct
2344304	2344940	A	0.99993	message.
2346610	2347360	A	0.99657	So
2348130	2348494	A	1.0	I
2348532	2349214	A	0.99986	can,
2349412	2349774	A	1.0	for
2349812	2350400	A	0.99999	example,
2351410	2351870	A	1.0	consider
2351940	2352174	A	1.0	the
2352212	2352510	A	1.0	message
2352580	2352766	A	0.81	to
2352788	2352974	A	0.9992	be
2353012	2353214	A	1.0	my
2353252	2353770	A	0.99837	classical
2353850	2354590	A	0.99999	memory
2355410	2355822	A	1.0	and
2355876	2356238	A	1.0	consider
2356324	2356526	A	1.0	the
2356548	2357082	A	0.99999	quantum
2357146	2357760	A	1.0	process
2358470	2359074	A	0.99959	as
2359192	2359474	A	1.0	a
2359512	2359858	A	1.0	process
2359944	2360242	A	0.99999	that
2360296	2360686	A	0.99938	tests
2360718	2360914	A	1.0	that
2360952	2361650	A	0.98421	memory.
2362230	2362642	A	0.99976	So
2362696	2362914	A	1.0	I
2362952	2363250	A	0.94952	remember
2363320	2363506	A	1.0	that
2363528	2363666	A	1.0	I
2363688	2363826	A	0.99996	need
2363848	2363938	A	1.0	to
2363944	2364162	A	0.99994	do
2364216	2364702	A	0.99869	experiment
2364766	2365090	A	1.0	X,
2365160	2365346	A	1.0	and
2365368	2365554	A	1.0	I
2365592	2365794	A	0.99995	will
2365832	2366130	A	1.0	get
2366200	2366578	A	0.99999	result
2366664	2367300	A	1.0	Y.
2367830	2368194	A	1.0	I
2368232	2368530	A	0.99999	actually
2368600	2369074	A	0.99999	do
2369192	2369822	A	0.99975	experiment
2369886	2370500	A	1.0	X
2370890	2371206	A	0.98875	on
2371228	2371462	A	0.99965	this
2371516	2372034	A	0.99999	quantum
2372082	2372486	A	0.99998	channel
2372588	2372806	A	1.0	and
2372828	2372966	A	0.99994	see
2372988	2373126	A	0.5299	if
2373148	2373286	A	1.0	I
2373308	2373446	A	0.99999	get
2373468	2373750	A	0.99994	result
2373820	2374440	A	0.91	Y.
2376010	2376518	A	1.0	And
2376604	2376806	A	0.99998	if
2376828	2376966	A	1.0	I
2376988	2377126	A	0.55129	don't
2377148	2377334	A	0.99988	get
2377372	2377670	A	0.99998	result
2377740	2378022	A	0.89	Y,
2378076	2378294	A	0.99999	then
2378332	2378706	A	0.99994	something's
2378738	2379320	A	0.99996	wrong.
2380570	2380982	A	1.0	Either
2381036	2381206	A	1.0	I
2381228	2381426	A	0.99997	can't
2381458	2381654	A	1.0	trust
2381692	2381846	A	1.0	the
2381868	2382194	A	0.53137	quantum
2382242	2382840	A	0.99992	channel
2384110	2384762	A	0.96665	or
2384896	2385334	A	0.80276	I've
2385382	2386102	A	0.95982	remembered
2386246	2386554	A	1.0	my
2386592	2387478	A	0.96972	preparation
2387654	2388374	A	0.98	conditions
2388422	2389450	A	0.99859	incorrectly.
2389790	2390154	A	0.99985	So
2390192	2390454	A	0.97776	I'm
2390502	2390810	A	1.0	using
2390880	2391114	A	1.0	one
2391152	2391622	A	0.78836	memory
2391686	2391962	A	1.0	to
2392016	2392282	A	1.0	check
2392336	2392554	A	0.86	the
2392592	2393254	A	0.98963	accuracy
2393302	2393466	A	1.0	of
2393488	2393626	A	1.0	the
2393648	2394220	A	0.99937	other.
2394830	2395494	A	1.0	And
2395632	2396320	A	0.99912	this
2399650	2400206	A	0.99913	using
2400308	2400622	A	0.99996	something
2400676	2400942	A	1.0	about
2400996	2401214	A	1.0	the
2401252	2401850	A	0.98834	environment,
2401930	2402222	A	0.99999	some
2402276	2402542	A	0.99997	channel
2402596	2402766	A	0.94351	in
2402788	2402926	A	1.0	the
2402948	2403450	A	0.96764	environment
2403530	2403870	A	1.0	to
2403940	2404414	A	1.0	check
2404532	2405310	A	0.99536	memory
2405890	2406398	A	0.99998	is
2406484	2406878	A	0.99998	absolutely
2406964	2408058	A	0.91985	ubiquitous,
2408234	2408960	A	1.0	and
2409730	2410106	A	0.99902	we
2410148	2410354	A	1.0	use
2410392	2410642	A	1.0	it
2410696	2410866	A	1.0	all
2410888	2411026	A	1.0	the
2411048	2411378	A	1.0	time.
2411464	2411810	A	0.99931	So,
2411880	2412066	A	0.99999	for
2412088	2412418	A	0.99996	example,
2412504	2412754	A	1.0	look
2412792	2413042	A	1.0	around
2413096	2413362	A	1.0	your
2413416	2414020	A	1.0	room,
2414950	2415458	A	1.0	and
2415544	2415842	A	1.0	your
2415896	2416450	A	1.0	room
2416600	2417374	A	0.99986	hopefully
2417502	2417842	A	0.99997	looks
2417896	2418018	A	1.0	more
2418024	2418146	A	0.92785	or
2418168	2418354	A	0.99996	less
2418392	2418498	A	1.0	the
2418504	2418722	A	0.87023	same
2418776	2418994	A	1.0	now
2419032	2419186	A	0.98969	that
2419208	2419394	A	0.97	it
2419432	2419682	A	0.99998	did
2419736	2419858	A	1.0	at
2419864	2419986	A	1.0	the
2420008	2420194	A	0.99989	start
2420232	2420446	A	1.0	of
2420488	2420934	A	0.82449	this
2421052	2421910	A	0.99956	session.
2423050	2423702	A	1.0	And
2423836	2424402	A	0.99893	that's
2424466	2424790	A	0.99999	very
2424860	2425830	A	0.99982	reassuring.
2426730	2427142	A	1.0	It
2427196	2427762	A	0.99876	reassures
2427826	2428006	A	1.0	you
2428028	2428262	A	0.52305	that
2428316	2428834	A	0.88908	something's
2428882	2429142	A	0.99999	not
2429196	2429558	A	1.0	happening
2429644	2429846	A	0.99997	in
2429868	2430054	A	0.97	the
2430092	2430690	A	0.9998	environment
2430770	2431590	A	0.99348	that's
2432830	2433366	A	0.99063	dangerous
2433398	2433594	A	1.0	and
2433632	2434570	A	0.99897	disturbing.
2435150	2435514	A	1.0	And
2435552	2435706	A	1.0	if
2435728	2435914	A	0.87	you
2435952	2436438	A	0.9942	couldn't
2436534	2436794	A	1.0	do
2436832	2437420	A	0.99989	that,
2438030	2438442	A	0.99999	if
2438496	2439002	A	1.0	your
2439136	2439830	A	0.87815	environment
2439910	2440250	A	1.0	was
2440320	2441030	A	0.90556	constantly
2441110	2442010	A	0.78136	changing
2442510	2442922	A	1.0	and
2442976	2443146	A	1.0	there
2443168	2443354	A	0.88	was
2443392	2443690	A	0.95147	no
2443760	2444534	A	0.98436	familiarity
2444582	2444794	A	1.0	about
2444832	2444986	A	1.0	the
2445008	2445746	A	0.9999	environment,
2445878	2446126	A	1.0	you
2446148	2446378	A	0.99979	wouldn't
2446394	2446526	A	0.99999	be
2446548	2446638	A	1.0	able
2446644	2446766	A	1.0	to
2446788	2446974	A	1.0	check
2447012	2447166	A	1.0	your
2447188	2447870	A	0.88612	memory.
2448450	2448766	A	1.0	You
2448788	2448986	A	0.89838	wouldn't
2449018	2449166	A	0.99999	be
2449188	2449278	A	1.0	able
2449284	2449406	A	1.0	to.
2449428	2449614	A	1.0	Check
2449652	2449806	A	1.0	your
2449828	2450590	A	0.9984	sanity.
2451410	2452110	A	0.9998	So
2452260	2452574	A	0.99998	even
2452612	2452766	A	1.0	though
2452788	2452926	A	0.99999	we
2452948	2453146	A	0.99998	don't
2453178	2453422	A	0.85	think
2453476	2454080	A	1.0	about
2454770	2455134	A	0.54126	our
2455172	2455518	A	0.99998	local
2455604	2456218	A	0.98991	environments
2456314	2456622	A	0.9999	as
2456676	2457274	A	0.56722	effectively
2457322	2457534	A	0.97	an
2457572	2457914	A	0.99998	error
2457962	2458474	A	0.98408	correcting
2458522	2458782	A	0.99998	code,
2458836	2459146	A	0.97697	that's
2459178	2459518	A	0.99999	exactly
2459604	2459806	A	1.0	how
2459828	2460014	A	0.99999	we
2460052	2460254	A	1.0	use
2460292	2460494	A	1.0	it.
2460532	2460734	A	0.68763	We
2460772	2461022	A	1.0	use
2461076	2461750	A	0.32906	stigmurgic
2461770	2462094	A	0.99995	memory
2462142	2462354	A	0.83878	or
2462392	2462782	A	0.88077	memory
2462846	2463074	A	1.0	out
2463112	2463506	A	0.99994	there
2463608	2463826	A	0.99993	in
2463848	2463986	A	1.0	the
2464008	2464926	A	0.9999	environment
2465118	2465426	A	0.99998	as
2465448	2465538	A	1.0	a
2465544	2465666	A	1.0	way
2465688	2465874	A	1.0	of
2465912	2466254	A	0.99351	checking
2466302	2466466	A	0.99984	our
2466488	2466674	A	0.72668	own
2466712	2467390	A	0.99982	memories
2467550	2467970	A	0.87	and
2468040	2468494	A	0.99955	assuring
2468542	2468706	A	1.0	that
2468728	2468914	A	0.56125	our
2468952	2469294	A	1.0	memory
2469342	2469554	A	1.0	is
2469592	2470180	A	0.99116	okay.
2473180	2474024	A	0.99931	So
2474222	2474584	A	1.0	I
2474622	2474920	A	0.99982	talked
2474990	2475128	A	1.0	a
2475134	2475256	A	1.0	little
2475278	2475416	A	1.0	bit
2475438	2475624	A	1.0	about
2475662	2476004	A	0.83476	quantum
2476052	2476650	A	0.70997	security.
2477420	2478244	A	0.71818	Here's
2478372	2478808	A	1.0	how
2478894	2479364	A	0.98942	quantum
2479412	2479864	A	0.90299	security
2479982	2480360	A	0.99999	system
2480430	2480760	A	0.99998	works
2480830	2481064	A	0.99998	again.
2481102	2481268	A	0.99997	It's
2481284	2481368	A	1.0	a
2481374	2481636	A	0.75145	lock
2481668	2482520	A	0.99446	protocol.
2483660	2484024	A	0.99999	We
2484062	2484324	A	0.99998	have
2484382	2484700	A	0.99975	some
2484770	2485352	A	0.99997	classical
2485416	2485912	A	0.99963	signal
2485976	2486444	A	0.86887	that
2486562	2486796	A	0.99766	can
2486818	2487004	A	1.0	be
2487042	2487244	A	1.0	thought
2487282	2487436	A	1.0	of
2487458	2487644	A	0.99999	as
2487682	2487836	A	1.0	a
2487858	2488476	A	0.99998	code
2488658	2489148	A	0.99998	or
2489234	2489484	A	1.0	a
2489522	2490110	A	1.0	key
2490720	2491470	A	0.99999	or
2492160	2492476	A	1.0	a
2492498	2492684	A	1.0	one
2492722	2492972	A	0.70342	time
2493026	2493704	A	0.74984	pad,
2493832	2494124	A	1.0	for
2494162	2494750	A	1.0	example,
2495200	2495852	A	0.91351	that
2495986	2496756	A	0.99993	encodes
2496808	2496976	A	0.88	a
2496998	2497136	A	0.99999	way
2497158	2497296	A	1.0	of
2497318	2497600	A	0.80267	doing
2497670	2498720	A	0.98696	experiments.
2499380	2499840	A	1.0	And
2499910	2500192	A	0.98737	once
2500246	2500556	A	0.99159	that's
2500588	2500832	A	0.99998	been
2500886	2501612	A	0.98018	exchanged,
2501676	2502076	A	0.99985	assuming
2502108	2502316	A	0.85333	it's
2502348	2503196	A	0.99963	secure,
2503388	2503744	A	0.99998	then
2503782	2503936	A	1.0	we
2503958	2504096	A	1.0	can
2504118	2504640	A	1.0	use
2504790	2505152	A	1.0	the
2505206	2505644	A	0.99564	quantum
2505692	2506144	A	0.93396	channel
2506262	2506592	A	1.0	to
2506646	2507212	A	0.7568	communicate
2507276	2507890	A	1.0	information.
2508500	2509008	A	1.0	And
2509094	2509296	A	1.0	the
2509318	2509736	A	0.99962	classical
2509788	2510100	A	0.60941	channel
2510170	2510452	A	0.99984	has
2510506	2510772	A	1.0	told
2510826	2511044	A	1.0	us
2511082	2511236	A	1.0	what
2511258	2511444	A	0.5172	we
2511482	2511684	A	0.99998	have
2511722	2511972	A	1.0	to
2512026	2512580	A	0.99999	do
2512730	2513092	A	0.99999	with
2513146	2513412	A	0.99998	that
2513466	2513904	A	0.57773	quantum
2513952	2514308	A	0.8446	channel.
2514394	2514596	A	0.99999	We
2514618	2514756	A	0.99999	have
2514778	2514868	A	1.0	to
2514874	2515092	A	0.99992	make
2515146	2515412	A	1.0	certain
2515466	2515696	A	0.84353	kinds
2515728	2515876	A	1.0	of
2515898	2516660	A	0.78995	measurements
2517080	2517492	A	1.0	at,
2517546	2517956	A	0.99993	say,
2518058	2518708	A	1.0	particular
2518874	2519472	A	0.58921	clock
2519536	2519956	A	0.99994	times
2520058	2520372	A	0.99976	as
2520426	2521184	A	0.99974	measured.
2521312	2521604	A	1.0	And
2521642	2521868	A	0.99625	we'll
2521904	2522056	A	0.99896	get
2522078	2522650	A	0.99995	information
2523580	2524330	A	0.6267	sent
2525340	2525656	A	0.99996	from
2525678	2525864	A	1.0	the
2525902	2526490	A	1.0	past,
2527580	2527896	A	0.99999	from
2527918	2528056	A	0.75	the
2528078	2529000	A	0.52256	sender.
2530060	2530810	A	0.99	And
2532220	2532584	A	1.0	the
2532622	2533044	A	0.99997	classical
2533092	2533400	A	0.71768	channel
2533470	2533956	A	0.7786	protects
2533988	2534196	A	1.0	the
2534238	2534536	A	0.96989	quantum
2534568	2535150	A	0.99986	channel
2535600	2536012	A	0.99997	from
2536066	2536824	A	0.992	adversarial
2536872	2537276	A	0.99955	agents,
2537378	2538124	A	0.99997	because
2538322	2538924	A	0.99971	anything
2539042	2539372	A	0.99999	that
2539426	2539644	A	0.99	an
2539682	2540472	A	0.76368	adversarial
2540536	2540956	A	0.99993	agent
2541058	2541372	A	1.0	does
2541426	2541596	A	1.0	to
2541618	2541804	A	1.0	the
2541842	2542312	A	0.99917	quantum
2542376	2543084	A	0.99992	channel,
2543282	2543740	A	0.99999	if
2543810	2544044	A	0.99999	some
2544082	2544428	A	0.70425	agent
2544514	2544856	A	0.99999	tries
2544888	2545180	A	1.0	to
2545250	2545944	A	0.34506	eavesdrop,
2545992	2546156	A	1.0	for
2546178	2546412	A	1.0	example,
2546466	2546636	A	0.98616	on
2546658	2546808	A	1.0	the
2546834	2547164	A	0.99573	quantum
2547212	2547904	A	0.99993	channel,
2548102	2548476	A	0.9389	they'll
2548508	2548956	A	0.99981	disrupt
2548988	2549136	A	1.0	the
2549158	2549484	A	0.99999	quantum
2549532	2550130	A	0.99997	channel.
2550580	2551136	A	1.0	And
2551238	2551504	A	1.0	the
2551542	2551916	A	0.99979	results
2551948	2552048	A	1.0	of
2552054	2552272	A	0.99063	our
2552326	2553120	A	0.76217	measurement
2553940	2554304	A	0.99998	will
2554342	2554544	A	0.99999	not
2554582	2555168	A	1.0	be
2555334	2555756	A	0.99994	what's
2555788	2556204	A	0.99997	expected
2556252	2556464	A	0.99999	given
2556502	2556656	A	1.0	the
2556678	2557084	A	0.99579	protocol
2557132	2557296	A	0.95225	that
2557318	2557456	A	0.53693	we
2557478	2557856	A	0.63865	run,
2557958	2558224	A	0.67574	that
2558262	2558464	A	0.99999	we
2558502	2558704	A	0.99988	have
2558742	2559388	A	0.99977	run.
2559574	2560310	A	0.85795	So
2561800	2562464	A	0.99981	quantum
2562512	2563296	A	0.66843	communication
2563408	2563780	A	0.9998	is
2563850	2564480	A	0.98022	secured
2564560	2564756	A	0.99998	by
2564778	2564964	A	1.0	the
2565002	2565252	A	0.99999	fact
2565306	2565764	A	0.99992	that
2565882	2566624	A	0.80657	interfering
2566672	2566932	A	1.0	with
2566986	2567252	A	0.99997	some
2567306	2567824	A	0.9996	entangled
2567872	2568228	A	0.99593	state
2568314	2568660	A	0.99998	actually
2568730	2569312	A	0.99851	destroys
2569376	2569556	A	1.0	the
2569578	2569812	A	0.99959	state
2569866	2570084	A	0.99354	so
2570122	2570384	A	0.99961	it's
2570432	2571380	A	0.82106	detectable.
2572040	2572356	A	0.99961	We
2572378	2572720	A	0.99954	can
2572810	2573208	A	0.99997	always
2573294	2573592	A	0.99993	know
2573646	2573816	A	0.99969	if
2573838	2574120	A	0.99993	someone
2574190	2574520	A	0.9913	is
2574590	2574872	A	0.99997	trying
2574926	2575288	A	1.0	to
2575374	2575924	A	0.73497	disrupt
2575972	2576184	A	0.99993	our
2576222	2576868	A	0.91084	communications,
2576964	2577176	A	0.9999	which
2577198	2577476	A	0.99982	isn't
2577508	2577752	A	0.99999	true
2577806	2577976	A	0.99955	if
2577998	2578184	A	0.99995	we
2578222	2578424	A	0.99994	just
2578462	2578664	A	0.99995	have
2578702	2578904	A	1.0	two
2578942	2579412	A	0.99996	classical
2579476	2580360	A	0.99733	channels.
2581020	2581556	A	0.71884	Charlie
2581588	2581736	A	0.99987	can
2581758	2582040	A	0.99996	always
2582110	2582532	A	0.99615	intercept
2582596	2582776	A	0.98	a
2582798	2583080	A	0.99997	message
2583150	2583288	A	1.0	and
2583294	2583464	A	0.99586	then
2583502	2584036	A	0.97417	recreate
2584068	2584468	A	1.0	it.
2584574	2584844	A	0.99	And
2584882	2585128	A	0.99985	that's
2585144	2585372	A	0.99995	not
2585426	2586030	A	0.99987	possible
2586480	2586796	A	0.99977	with
2586818	2586956	A	0.82	the
2586978	2587432	A	0.99038	quantum
2587496	2588110	A	0.99977	channel.
2590720	2591470	A	0.51661	So
2591840	2592392	A	0.99967	let's
2592456	2593096	A	0.96418	refold
2593128	2593372	A	1.0	this
2593426	2594220	A	0.98504	diagram
2595440	2595804	A	0.9999	so
2595842	2595996	A	0.9999	that
2596018	2596264	A	0.93222	we've
2596312	2596572	A	0.99999	taken
2596626	2596856	A	1.0	the
2596898	2597452	A	0.99979	external
2597516	2598224	A	0.99994	time
2598422	2598976	A	0.99986	back
2599078	2599296	A	1.0	out
2599318	2599504	A	0.71	of
2599542	2600130	A	0.99	it.
2601300	2602048	A	0.98	And
2602214	2602496	A	0.99998	we
2602518	2602704	A	0.99987	have
2602742	2602896	A	0.99999	this
2602918	2603324	A	0.99999	picture
2603372	2603968	A	0.99867	where
2604134	2604416	A	1.0	the
2604438	2604624	A	1.0	two
2604662	2605116	A	0.99921	components
2605148	2605296	A	1.0	of
2605318	2605740	A	0.80337	Alice
